,0
8596,74
8597,126
8598,131
8599,93
8600,56
8601,126
8602,126
8603,63
8604,56
8605,63
8606,147
8607,171
8608,50
8609,84
8610,50
8611,2
8612,50
8613,153
8614,50
8615,171
8616,120
8617,134
8618,58
8619,51
8620,51
8621,51
8622,51
8623,51
8624,51
8625,51
8626,51
8627,51
8628,51
8629,51
8630,79
8631,127
8632,171
8633,147
8634,147
8635,48
8636,65
8637,131
8638,131
8639,126
8640,131
8641,131
8642,126
8643,131
8644,63
8645,63
8646,56
8647,131
8648,63
8649,93
8650,126
8651,82
8652,137
8653,63
8654,23
8655,137
8656,13
8657,63
8658,23
8659,63
8660,82
8661,45
8662,131
8663,134
8664,134
8665,35
8666,120
8667,61
8668,31
8669,31
8670,31
8671,31
8672,106
8673,31
8674,55
8675,74
8676,163
8677,163
8678,36
8679,163
8680,101
8681,158
8682,133
8683,45
8684,126
8685,13
8686,93
8687,126
8688,5
8689,96
8690,109
8691,109
8692,106
8693,96
8694,134
8695,134
8696,106
8697,28
8698,28
8699,71
8700,135
8701,113
8702,116
8703,116
8704,113
8705,116
8706,113
8707,101
8708,133
8709,91
8710,61
8711,174
8712,35
8713,75
8714,35
8715,75
8716,174
8717,103
8718,174
8719,31
8720,125
8721,56
8722,126
8723,63
8724,126
8725,131
8726,126
8727,131
8728,126
8729,126
8730,19
8731,50
8732,50
8733,171
8734,50
8735,120
8736,50
8737,153
8738,50
8739,84
8740,20
8741,61
8742,134
8743,160
8744,51
8745,51
8746,51
8747,51
8748,51
8749,51
8750,51
8751,51
8752,51
8753,51
8754,51
8755,79
8756,153
8757,127
8758,50
8759,134
8760,48
8761,131
8762,93
8763,93
8764,56
8765,126
8766,126
8767,93
8768,126
8769,131
8770,131
8771,126
8772,93
8773,126
8774,126
8775,166
8776,126
8777,13
8778,82
8779,23
8780,82
8781,126
8782,23
8783,82
8784,23
8785,82
8786,124
8787,153
8788,134
8789,174
8790,75
8791,103
8792,31
8793,134
8794,103
8795,31
8796,125
8797,125
8798,130
8799,106
8800,55
8801,125
8802,29
8803,101
8804,101
8805,77
8806,29
8807,74
8808,166
8809,16
8810,45
8811,82
8812,126
8813,45
8814,133
8815,109
8816,106
8817,96
8818,75
8819,75
8820,134
8821,147
8822,134
8823,113
8824,116
8825,74
8826,116
8827,74
8828,116
8829,28
8830,113
8831,101
8832,133
8833,125
8834,103
8835,174
8836,120
8837,75
8838,35
8839,75
8840,174
8841,174
8842,103
8843,31
8844,74
8845,131
8846,63
8847,126
8848,126
8849,131
8850,93
8851,93
8852,131
8853,126
8854,109
8855,50
8856,171
8857,84
8858,50
8859,120
8860,50
8861,50
8862,50
8863,97
8864,61
8865,86
8866,84
8867,120
8868,127
8869,51
8870,51
8871,51
8872,51
8873,51
8874,51
8875,51
8876,51
8877,51
8878,51
8879,51
8880,68
8881,50
8882,50
8883,171
8884,153
8885,120
8886,89
8887,126
8888,63
8889,126
8890,63
8891,126
8892,126
8893,93
8894,126
8895,93
8896,131
8897,93
8898,56
8899,93
8900,126
8901,126
8902,126
8903,63
8904,13
8905,137
8906,63
8907,23
8908,126
8909,82
8910,56
8911,11
8912,125
8913,103
8914,31
8915,31
8916,103
8917,134
8918,55
8919,31
8920,134
8921,163
8922,55
8923,106
8924,163
8925,125
8926,163
8927,163
8928,163
8929,74
8930,163
8931,125
8932,74
8933,116
8934,149
8935,166
8936,63
8937,166
8938,63
8939,149
8940,74
8941,134
8942,75
8943,120
8944,120
8945,75
8946,109
8947,134
8948,134
8949,116
8950,158
8951,113
8952,116
8953,113
8954,116
8955,158
8956,133
8957,125
8958,174
8959,75
8960,35
8961,61
8962,174
8963,174
8964,35
8965,103
8966,103
8967,125
8968,74
8969,126
8970,126
8971,93
8972,131
8973,48
8974,131
8975,131
8976,131
8977,147
8978,86
8979,153
8980,50
8981,171
8982,50
8983,97
8984,171
8985,50
8986,50
8987,120
8988,120
8989,120
8990,97
8991,120
8992,120
8993,50
8994,51
8995,51
8996,51
8997,51
8998,51
8999,51
9000,51
9001,51
9002,51
9003,51
9004,51
9005,127
9006,171
9007,50
9008,127
9009,120
9010,86
9011,50
9012,61
9013,65
9014,82
9015,45
9016,82
9017,126
9018,126
9019,56
9020,93
9021,126
9022,126
9023,93
9024,93
9025,126
9026,126
9027,13
9028,126
9029,13
9030,23
9031,82
9032,23
9033,63
9034,65
9035,106
9036,74
9037,103
9038,103
9039,31
9040,31
9041,31
9042,125
9043,106
9044,91
9045,125
9046,163
9047,134
9048,163
9049,74
9050,163
9051,28
9052,74
9053,163
9054,29
9055,74
9056,74
9057,125
9058,106
9059,74
9060,74
9061,116
9062,29
9063,125
9064,74
9065,29
9066,134
9067,120
9068,75
9069,2
9070,75
9071,120
9072,75
9073,134
9074,134
9075,113
9076,158
9077,113
9078,158
9079,3
9080,133
9081,125
9082,103
9083,61
9084,35
9085,75
9086,174
9087,35
9088,103
9089,103
9090,106
9091,163
9092,31
9093,152
9094,84
9095,50
9096,50
9097,153
9098,153
9099,14
9100,153
9101,50
9102,50
9103,171
9104,97
9105,32
9106,50
9107,97
9108,120
9109,50
9110,171
9111,86
9112,120
9113,120
9114,20
9115,120
9116,152
9117,50
9118,61
9119,176
9120,51
9121,51
9122,51
9123,51
9124,51
9125,51
9126,51
9127,51
9128,51
9129,51
9130,124
9131,84
9132,171
9133,50
9134,171
9135,50
9136,75
9137,120
9138,84
9139,50
9140,84
9141,152
9142,74
9143,126
9144,126
9145,126
9146,93
9147,126
9148,126
9149,126
9150,126
9151,126
9152,126
9153,82
9154,126
9155,126
9156,131
9157,131
9158,147
9159,134
9160,134
9161,134
9162,106
9163,31
9164,130
9165,134
9166,125
9167,125
9168,106
9169,55
9170,163
9171,134
9172,125
9173,31
9174,91
9175,163
9176,163
9177,163
9178,74
9179,28
9180,163
9181,74
9182,163
9183,74
9184,106
9185,163
9186,74
9187,74
9188,74
9189,163
9190,101
9191,147
9192,96
9193,120
9194,120
9195,120
9196,2
9197,120
9198,109
9199,75
9200,134
9201,158
9202,101
9203,101
9204,133
9205,74
9206,103
9207,35
9208,61
9209,174
9210,61
9211,103
9212,75
9213,174
9214,31
9215,61
9216,50
9217,50
9218,50
9219,50
9220,50
9221,84
9222,20
9223,120
9224,97
9225,86
9226,20
9227,171
9228,120
9229,120
9230,2
9231,20
9232,120
9233,86
9234,171
9235,120
9236,20
9237,120
9238,2
9239,109
9240,103
9241,50
9242,50
9243,120
9244,160
9245,51
9246,51
9247,51
9248,51
9249,51
9250,51
9251,51
9252,51
9253,51
9254,51
9255,153
9256,127
9257,171
9258,84
9259,120
9260,61
9261,84
9262,97
9263,120
9264,109
9265,120
9266,84
9267,50
9268,84
9269,96
9270,131
9271,126
9272,126
9273,126
9274,126
9275,13
9276,13
9277,13
9278,126
9279,131
9280,74
9281,113
9282,134
9283,31
9284,31
9285,103
9286,31
9287,103
9288,103
9289,106
9290,55
9291,125
9292,106
9293,125
9294,163
9295,134
9296,106
9297,134
9298,134
9299,106
9300,19
9301,106
9302,74
9303,106
9304,125
9305,163
9306,163
9307,74
9308,163
9309,11
9310,74
9311,163
9312,163
9313,29
9314,74
9315,74
9316,116
9317,134
9318,20
9319,75
9320,120
9321,75
9322,120
9323,75
9324,96
9325,152
9326,134
9327,158
9328,161
9329,116
9330,103
9331,75
9332,35
9333,75
9334,35
9335,103
9336,75
9337,174
9338,75
9339,50
9340,84
9341,50
9342,120
9343,120
9344,120
9345,75
9346,120
9347,97
9348,86
9349,171
9350,97
9351,84
9352,50
9353,50
9354,171
9355,84
9356,120
9357,120
9358,120
9359,120
9360,120
9361,120
9362,120
9363,20
9364,153
9365,127
9366,50
9367,84
9368,109
9369,127
9370,51
9371,51
9372,51
9373,51
9374,51
9375,51
9376,51
9377,51
9378,51
9379,51
9380,127
9381,171
9382,153
9383,50
9384,84
9385,120
9386,120
9387,84
9388,86
9389,20
9390,84
9391,20
9392,109
9393,97
9394,171
9395,50
9396,120
9397,89
9398,126
9399,13
9400,23
9401,137
9402,131
9403,147
9404,125
9405,131
9406,125
9407,31
9408,96
9409,75
9410,96
9411,75
9412,96
9413,31
9414,134
9415,125
9416,31
9417,91
9418,106
9419,103
9420,134
9421,103
9422,152
9423,103
9424,109
9425,152
9426,103
9427,134
9428,147
9429,134
9430,163
9431,74
9432,163
9433,29
9434,125
9435,125
9436,163
9437,125
9438,74
9439,163
9440,163
9441,116
9442,106
9443,120
9444,120
9445,2
9446,120
9447,120
9448,120
9449,120
9450,75
9451,96
9452,134
9453,29
9454,103
9455,174
9456,61
9457,35
9458,75
9459,35
9460,75
9461,174
9462,61
9463,32
9464,50
9465,120
9466,86
9467,171
9468,50
9469,97
9470,86
9471,97
9472,120
9473,171
9474,86
9475,97
9476,120
9477,97
9478,84
9479,97
9480,171
9481,50
9482,50
9483,50
9484,50
9485,50
9486,14
9487,153
9488,14
9489,50
9490,171
9491,120
9492,20
9493,75
9494,50
9495,51
9496,51
9497,51
9498,51
9499,51
9500,51
9501,51
9502,51
9503,51
9504,51
9505,124
9506,84
9507,86
9508,84
9509,50
9510,50
9511,84
9512,120
9513,120
9514,120
9515,20
9516,86
9517,171
9518,86
9519,97
9520,86
9521,171
9522,50
9523,50
9524,86
9525,120
9526,11
9527,106
9528,91
9529,106
9530,74
9531,134
9532,103
9533,75
9534,103
9535,75
9536,75
9537,75
9538,75
9539,96
9540,134
9541,134
9542,31
9543,134
9544,75
9545,134
9546,75
9547,96
9548,75
9549,103
9550,75
9551,109
9552,75
9553,75
9554,147
9555,106
9556,125
9557,163
9558,74
9559,163
9560,74
9561,74
9562,163
9563,74
9564,116
9565,74
9566,72
9567,134
9568,75
9569,120
9570,120
9571,120
9572,75
9573,2
9574,75
9575,120
9576,75
9577,106
9578,91
9579,103
9580,61
9581,61
9582,174
9583,61
9584,174
9585,174
9586,84
9587,50
9588,97
9589,97
9590,50
9591,171
9592,120
9593,120
9594,75
9595,120
9596,120
9597,120
9598,120
9599,20
9600,86
9601,171
9602,20
9603,97
9604,84
9605,86
9606,84
9607,171
9608,86
9609,171
9610,171
9611,171
9612,171
9613,86
9614,120
9615,120
9616,120
9617,86
9618,171
9619,50
9620,51
9621,51
9622,51
9623,51
9624,51
9625,51
9626,51
9627,51
9628,51
9629,51
9630,124
9631,153
9632,50
9633,120
9634,120
9635,120
9636,171
9637,171
9638,171
9639,84
9640,86
9641,171
9642,97
9643,171
9644,50
9645,171
9646,50
9647,97
9648,84
9649,120
9650,74
9651,134
9652,134
9653,106
9654,106
9655,96
9656,103
9657,109
9658,103
9659,109
9660,103
9661,120
9662,103
9663,75
9664,103
9665,75
9666,96
9667,152
9668,103
9669,134
9670,75
9671,96
9672,75
9673,96
9674,109
9675,103
9676,109
9677,75
9678,103
9679,120
9680,109
9681,134
9682,96
9683,106
9684,125
9685,106
9686,163
9687,11
9688,106
9689,106
9690,74
9691,74
9692,106
9693,134
9694,120
9695,120
9696,120
9697,120
9698,120
9699,120
9700,2
9701,75
9702,11
9703,75
9704,61
9705,35
9706,61
9707,35
9708,75
9709,103
9710,84
9711,171
9712,50
9713,84
9714,50
9715,171
9716,2
9717,171
9718,50
9719,14
9720,50
9721,50
9722,171
9723,86
9724,120
9725,20
9726,120
9727,86
9728,171
9729,120
9730,171
9731,20
9732,84
9733,97
9734,84
9735,86
9736,86
9737,20
9738,120
9739,20
9740,120
9741,86
9742,171
9743,127
9744,84
9745,176
9746,51
9747,51
9748,51
9749,51
9750,51
9751,51
9752,51
9753,51
9754,51
9755,114
9756,120
9757,50
9758,153
9759,171
9760,120
9761,120
9762,120
9763,86
9764,171
9765,171
9766,84
9767,50
9768,84
9769,50
9770,50
9771,50
9772,50
9773,97
9774,65
9775,163
9776,134
9777,31
9778,134
9779,134
9780,31
9781,75
9782,75
9783,120
9784,75
9785,75
9786,75
9787,35
9788,109
9789,75
9790,103
9791,75
9792,75
9793,75
9794,120
9795,75
9796,75
9797,75
9798,75
9799,75
9800,2
9801,75
9802,120
9803,2
9804,75
9805,120
9806,75
9807,134
9808,109
9809,134
9810,106
9811,134
9812,134
9813,96
9814,75
9815,75
9816,96
9817,11
9818,75
9819,120
9820,120
9821,2
9822,75
9823,120
9824,120
9825,109
9826,106
9827,103
9828,35
9829,61
9830,75
9831,35
9832,61
9833,103
9834,75
9835,171
9836,50
9837,171
9838,50
9839,171
9840,120
9841,127
9842,9
9843,50
9844,50
9845,171
9846,50
9847,50
9848,50
9849,171
9850,120
9851,120
9852,20
9853,86
9854,171
9855,97
9856,84
9857,171
9858,86
9859,20
9860,61
9861,97
9862,120
9863,120
9864,120
9865,120
9866,171
9867,127
9868,50
9869,120
9870,51
9871,51
9872,51
9873,51
9874,51
9875,51
9876,51
9877,51
9878,51
9879,51
9880,51
9881,9
9882,75
9883,86
9884,171
9885,50
9886,84
9887,120
9888,120
9889,86
9890,97
9891,171
9892,50
9893,50
9894,97
9895,50
9896,50
9897,50
9898,48
9899,48
9900,29
9901,106
9902,96
9903,75
9904,103
9905,134
9906,134
9907,134
9908,134
9909,134
9910,103
9911,109
9912,109
9913,120
9914,96
9915,134
9916,134
9917,96
9918,134
9919,134
9920,147
9921,134
9922,11
9923,147
9924,134
9925,120
9926,120
9927,75
9928,120
9929,120
9930,120
9931,120
9932,120
9933,120
9934,120
9935,120
9936,120
9937,120
9938,120
9939,120
9940,120
9941,109
9942,163
9943,109
9944,120
9945,120
9946,120
9947,120
9948,20
9949,120
9950,134
9951,125
9952,75
9953,35
9954,61
9955,35
9956,75
9957,35
9958,31
9959,97
9960,50
9961,84
9962,50
9963,50
9964,120
9965,124
9966,50
9967,171
9968,120
9969,120
9970,120
9971,97
9972,86
9973,171
9974,171
9975,50
9976,120
9977,97
9978,171
9979,86
9980,171
9981,97
9982,86
9983,20
9984,120
9985,127
9986,97
9987,120
9988,120
9989,20
9990,90
9991,50
9992,50
9993,120
9994,124
9995,51
9996,51
9997,51
9998,51
9999,51
10000,51
10001,51
10002,51
10003,51
10004,51
10005,51
10006,176
10007,97
10008,109
10009,120
10010,120
10011,97
10012,171
10013,84
10014,171
10015,86
10016,171
10017,50
10018,50
10019,171
10020,50
10021,50
10022,147
10023,126
10024,126
10025,131
10026,48
10027,125
10028,134
10029,75
10030,75
10031,103
10032,134
10033,134
10034,31
10035,134
10036,134
10037,134
10038,103
10039,134
10040,75
10041,75
10042,96
10043,152
10044,134
10045,103
10046,152
10047,96
10048,134
10049,106
10050,106
10051,2
10052,120
10053,120
10054,75
10055,120
10056,120
10057,120
10058,75
10059,120
10060,120
10061,20
10062,120
10063,2
10064,75
10065,109
10066,134
10067,29
10068,96
10069,20
10070,120
10071,120
10072,75
10073,120
10074,75
10075,74
10076,61
10077,35
10078,75
10079,61
10080,35
10081,75
10082,103
10083,97
10084,171
10085,84
10086,9
10087,50
10088,86
10089,124
10090,50
10091,120
10092,109
10093,120
10094,109
10095,109
10096,120
10097,97
10098,84
10099,97
10100,171
10101,50
10102,84
10103,97
10104,171
10105,84
10106,97
10107,61
10108,120
10109,97
10110,127
10111,97
10112,120
10113,20
10114,132
10115,50
10116,171
10117,120
10118,120
10119,175
10120,51
10121,51
10122,51
10123,51
10124,51
10125,51
10126,51
10127,51
10128,51
10129,51
10130,51
10131,51
10132,176
10133,50
10134,109
10135,75
10136,120
10137,86
10138,97
10139,171
10140,50
10141,50
10142,50
10143,50
10144,50
10145,50
10146,109
10147,131
10148,166
10149,126
10150,126
10151,131
10152,131
10153,74
10154,134
10155,96
10156,134
10157,75
10158,103
10159,96
10160,75
10161,134
10162,103
10163,109
10164,103
10165,96
10166,75
10167,75
10168,103
10169,109
10170,75
10171,96
10172,75
10173,75
10174,96
10175,106
10176,106
10177,120
10178,120
10179,2
10180,109
10181,147
10182,134
10183,49
10184,109
10185,109
10186,109
10187,152
10188,19
10189,89
10190,131
10191,93
10192,131
10193,134
10194,120
10195,120
10196,120
10197,120
10198,120
10199,106
10200,134
10201,174
10202,61
10203,35
10204,75
10205,61
10206,174
10207,171
10208,50
10209,50
10210,50
10211,50
10212,120
10213,124
10214,14
10215,120
10216,97
10217,127
10218,50
10219,50
10220,171
10221,120
10222,20
10223,86
10224,97
10225,86
10226,171
10227,50
10228,97
10229,171
10230,97
10231,86
10232,20
10233,171
10234,50
10235,84
10236,20
10237,171
10238,90
10239,50
10240,171
10241,120
10242,120
10243,90
10244,51
10245,51
10246,51
10247,51
10248,51
10249,51
10250,51
10251,51
10252,51
10253,51
10254,51
10255,51
10256,51
10257,51
10258,51
10259,114
10260,20
10261,109
10262,75
10263,120
10264,86
10265,97
10266,171
10267,97
10268,50
10269,50
10270,171
10271,103
10272,82
10273,93
10274,56
10275,131
10276,131
10277,131
10278,131
10279,158
10280,74
10281,106
10282,106
10283,134
10284,134
10285,134
10286,109
10287,103
10288,109
10289,75
10290,31
10291,109
10292,109
10293,75
10294,75
10295,96
10296,134
10297,106
10298,134
10299,134
10300,147
10301,48
10302,131
10303,166
10304,137
10305,82
10306,23
10307,82
10308,126
10309,166
10310,13
10311,166
10312,166
10313,126
10314,126
10315,126
10316,93
10317,131
10318,152
10319,84
10320,120
10321,120
10322,120
10323,75
10324,11
10325,103
10326,61
10327,61
10328,61
10329,35
10330,103
10331,171
10332,32
10333,97
10334,127
10335,50
10336,86
10337,124
10338,50
10339,120
10340,50
10341,50
10342,120
10343,20
10344,109
10345,97
10346,171
10347,86
10348,20
10349,84
10350,97
10351,171
10352,86
10353,171
10354,86
10355,171
10356,120
10357,50
10358,90
10359,153
10360,14
10361,127
10362,127
10363,127
10364,97
10365,109
10366,97
10367,127
10368,176
10369,51
10370,51
10371,51
10372,51
10373,51
10374,51
10375,51
10376,51
10377,51
10378,51
10379,51
10380,51
10381,51
10382,51
10383,51
10384,51
10385,51
10386,67
10387,97
10388,152
10389,2
10390,120
10391,120
10392,97
10393,171
10394,120
10395,120
10396,171
10397,48
10398,131
10399,131
10400,93
10401,131
10402,93
10403,131
10404,93
10405,131
10406,158
10407,158
10408,131
10409,163
10410,147
10411,125
10412,106
10413,106
10414,134
10415,134
10416,134
10417,91
10418,134
10419,106
10420,147
10421,106
10422,11
10423,131
10424,131
10425,131
10426,131
10427,126
10428,13
10429,126
10430,93
10431,126
10432,126
10433,93
10434,93
10435,93
10436,126
10437,126
10438,82
10439,93
10440,93
10441,56
10442,131
10443,134
10444,120
10445,120
10446,120
10447,20
10448,134
10449,31
10450,75
10451,35
10452,61
10453,35
10454,75
10455,50
10456,50
10457,50
10458,50
10459,50
10460,20
10461,127
10462,127
10463,97
10464,50
10465,171
10466,2
10467,120
10468,120
10469,97
10470,120
10471,97
10472,171
10473,171
10474,97
10475,86
10476,171
10477,120
10478,97
10479,171
10480,50
10481,127
10482,124
10483,50
10484,50
10485,171
10486,97
10487,50
10488,97
10489,171
10490,90
10491,160
10492,51
10493,51
10494,51
10495,51
10496,51
10497,51
10498,51
10499,51
10500,51
10501,51
10502,51
10503,51
10504,51
10505,51
10506,51
10507,51
10508,51
10509,51
10510,51
10511,51
10512,51
10513,22
10514,90
10515,97
10516,109
10517,109
10518,109
10519,109
10520,84
10521,97
10522,171
10523,19
10524,131
10525,131
10526,93
10527,131
10528,93
10529,56
10530,126
10531,126
10532,93
10533,131
10534,126
10535,158
10536,56
10537,131
10538,158
10539,131
10540,131
10541,131
10542,56
10543,131
10544,158
10545,131
10546,93
10547,126
10548,93
10549,93
10550,126
10551,93
10552,126
10553,93
10554,93
10555,131
10556,126
10557,126
10558,126
10559,126
10560,166
10561,131
10562,147
10563,65
10564,63
10565,6
10566,93
10567,131
10568,103
10569,120
10570,20
10571,120
10572,120
10573,106
10574,103
10575,61
10576,61
10577,103
10578,61
10579,50
10580,50
10581,84
10582,50
10583,50
10584,97
10585,153
10586,9
10587,84
10588,86
10589,171
10590,109
10591,120
10592,20
10593,120
10594,97
10595,120
10596,86
10597,97
10598,84
10599,50
10600,171
10601,171
10602,97
10603,84
10604,50
10605,90
10606,124
10607,50
10608,97
10609,120
10610,97
10611,97
10612,120
10613,109
10614,67
10615,51
10616,51
10617,51
10618,51
10619,51
10620,51
10621,51
10622,51
10623,51
10624,51
10625,51
10626,51
10627,51
10628,51
10629,51
10630,51
10631,51
10632,51
10633,51
10634,51
10635,51
10636,51
10637,51
10638,51
10639,51
10640,51
10641,176
10642,114
10643,90
10644,120
10645,86
10646,50
10647,84
10648,171
10649,75
10650,93
10651,126
10652,126
10653,126
10654,126
10655,126
10656,126
10657,126
10658,93
10659,131
10660,126
10661,93
10662,126
10663,93
10664,131
10665,126
10666,93
10667,131
10668,93
10669,93
10670,126
10671,131
10672,126
10673,126
10674,126
10675,126
10676,126
10677,6
10678,131
10679,137
10680,82
10681,131
10682,134
10683,84
10684,79
10685,114
10686,175
10687,114
10688,8
10689,56
10690,93
10691,122
10692,131
10693,109
10694,120
10695,120
10696,120
10697,152
10698,91
10699,103
10700,103
10701,35
10702,50
10703,50
10704,50
10705,50
10706,153
10707,50
10708,97
10709,153
10710,127
10711,171
10712,120
10713,50
10714,109
10715,109
10716,109
10717,2
10718,152
10719,109
10720,109
10721,109
10722,97
10723,97
10724,97
10725,171
10726,50
10727,14
10728,124
10729,127
10730,50
10731,171
10732,97
10733,120
10734,97
10735,171
10736,50
10737,90
10738,58
10739,51
10740,51
10741,51
10742,51
10743,51
10744,51
10745,51
10746,51
10747,51
10748,51
10749,51
10750,51
10751,51
10752,51
10753,51
10754,51
10755,51
10756,51
10757,51
10758,51
10759,51
10760,51
10761,51
10762,51
10763,51
10764,51
10765,51
10766,51
10767,51
10768,51
10769,58
10770,61
10771,61
10772,50
10773,120
10774,171
10775,50
10776,75
10777,147
10778,126
10779,63
10780,126
10781,126
10782,93
10783,126
10784,131
10785,93
10786,131
10787,93
10788,131
10789,93
10790,93
10791,126
10792,126
10793,126
10794,126
10795,93
10796,93
10797,126
10798,93
10799,93
10800,126
10801,93
10802,126
10803,126
10804,93
10805,145
10806,175
10807,175
10808,160
10809,68
10810,171
10811,120
10812,147
10813,166
10814,126
10815,93
10816,93
10817,48
10818,134
10819,120
10820,109
10821,120
10822,109
10823,120
10824,84
10825,171
10826,50
10827,50
10828,50
10829,153
10830,50
10831,171
10832,50
10833,127
10834,124
10835,50
10836,109
10837,171
10838,109
10839,19
10840,120
10841,97
10842,90
10843,90
10844,97
10845,126
10846,147
10847,49
10848,120
10849,120
10850,97
10851,97
10852,171
10853,50
10854,171
10855,50
10856,86
10857,9
10858,145
10859,67
10860,175
10861,51
10862,51
10863,51
10864,51
10865,51
10866,51
10867,51
10868,51
10869,51
10870,51
10871,51
10872,51
10873,51
10874,51
10875,51
10876,51
10877,51
10878,51
10879,51
10880,51
10881,51
10882,51
10883,51
10884,51
10885,51
10886,51
10887,51
10888,51
10889,51
10890,51
10891,51
10892,51
10893,51
10894,22
10895,120
10896,120
10897,61
10898,50
10899,120
10900,96
10901,120
10902,171
10903,84
10904,152
10905,11
10906,126
10907,126
10908,93
10909,131
10910,6
10911,131
10912,122
10913,93
10914,122
10915,131
10916,93
10917,126
10918,131
10919,93
10920,126
10921,93
10922,93
10923,126
10924,6
10925,93
10926,122
10927,93
10928,93
10929,56
10930,50
10931,120
10932,131
10933,63
10934,166
10935,126
10936,63
10937,126
10938,93
10939,6
10940,93
10941,122
10942,48
10943,75
10944,171
10945,171
10946,50
10947,50
10948,153
10949,50
10950,50
10951,50
10952,171
10953,50
10954,127
10955,127
10956,124
10957,14
10958,50
10959,50
10960,120
10961,97
10962,120
10963,109
10964,43
10965,176
10966,51
10967,51
10968,51
10969,176
10970,42
10971,93
10972,122
10973,147
10974,49
10975,86
10976,97
10977,86
10978,97
10979,120
10980,20
10981,79
10982,51
10983,51
10984,51
10985,51
10986,51
10987,51
10988,51
10989,51
10990,51
10991,51
10992,51
10993,51
10994,51
10995,51
10996,51
10997,51
10998,51
10999,51
11000,51
11001,51
11002,51
11003,51
11004,51
11005,51
11006,51
11007,51
11008,51
11009,51
11010,51
11011,51
11012,51
11013,51
11014,51
11015,51
11016,51
11017,51
11018,51
11019,22
11020,153
11021,75
11022,120
11023,120
11024,86
11025,171
11026,120
11027,96
11028,120
11029,171
11030,97
11031,84
11032,120
11033,147
11034,89
11035,131
11036,93
11037,93
11038,122
11039,93
11040,89
11041,93
11042,89
11043,93
11044,122
11045,131
11046,6
11047,93
11048,131
11049,93
11050,93
11051,126
11052,93
11053,126
11054,126
11055,82
11056,166
11057,126
11058,93
11059,93
11060,6
11061,93
11062,6
11063,126
11064,93
11065,147
11066,75
11067,50
11068,50
11069,50
11070,14
11071,84
11072,120
11073,171
11074,86
11075,97
11076,50
11077,127
11078,50
11079,50
11080,50
11081,50
11082,50
11083,171
11084,120
11085,120
11086,109
11087,50
11088,51
11089,51
11090,51
11091,51
11092,51
11093,51
11094,51
11095,51
11096,175
11097,67
11098,9
11099,50
11100,97
11101,50
11102,79
11103,114
11104,58
11105,51
11106,51
11107,51
11108,51
11109,51
11110,51
11111,51
11112,51
11113,51
11114,51
11115,51
11116,51
11117,51
11118,51
11119,51
11120,51
11121,51
11122,51
11123,51
11124,51
11125,51
11126,51
11127,51
11128,51
11129,51
11130,51
11131,51
11132,51
11133,51
11134,51
11135,51
11136,51
11137,51
11138,51
11139,51
11140,51
11141,51
11142,51
11143,51
11144,58
11145,120
11146,153
11147,120
11148,120
11149,120
11150,120
11151,120
11152,171
11153,171
11154,96
11155,75
11156,120
11157,97
11158,84
11159,171
11160,171
11161,84
11162,75
11163,19
11164,147
11165,89
11166,131
11167,93
11168,122
11169,48
11170,6
11171,131
11172,93
11173,6
11174,122
11175,93
11176,122
11177,93
11178,126
11179,93
11180,93
11181,6
11182,131
11183,6
11184,131
11185,93
11186,137
11187,131
11188,109
11189,171
11190,50
11191,50
11192,50
11193,84
11194,50
11195,171
11196,171
11197,14
11198,50
11199,50
11200,153
11201,50
11202,50
11203,50
11204,50
11205,50
11206,171
11207,97
11208,86
11209,120
11210,50
11211,90
11212,51
11213,51
11214,51
11215,51
11216,51
11217,51
11218,51
11219,51
11220,51
11221,51
11222,51
11223,51
11224,51
11225,51
11226,51
11227,51
11228,51
11229,51
11230,51
11231,51
11232,51
11233,51
11234,51
11235,51
11236,51
11237,51
11238,51
11239,51
11240,51
11241,51
11242,51
11243,51
11244,51
11245,51
11246,51
11247,51
11248,51
11249,51
11250,51
11251,51
11252,51
11253,51
11254,51
11255,51
11256,51
11257,51
11258,51
11259,51
11260,51
11261,51
11262,51
11263,51
11264,51
11265,51
11266,51
11267,51
11268,51
11269,175
11270,75
11271,120
11272,50
11273,84
11274,120
11275,120
11276,120
11277,120
11278,20
11279,86
11280,97
11281,84
11282,171
11283,96
11284,97
11285,84
11286,97
11287,86
11288,171
11289,50
11290,171
11291,50
11292,120
11293,134
11294,89
11295,131
11296,89
11297,6
11298,131
11299,93
11300,6
11301,131
11302,6
11303,126
11304,126
11305,93
11306,126
11307,126
11308,93
11309,147
11310,152
11311,84
11312,50
11313,50
11314,50
11315,84
11316,50
11317,50
11318,50
11319,50
11320,50
11321,14
11322,50
11323,50
11324,50
11325,50
11326,50
11327,50
11328,50
11329,97
11330,171
11331,97
11332,86
11333,20
11334,97
11335,50
11336,176
11337,51
11338,51
11339,51
11340,51
11341,51
11342,51
11343,51
11344,51
11345,51
11346,51
11347,51
11348,51
11349,51
11350,51
11351,51
11352,51
11353,51
11354,51
11355,51
11356,51
11357,51
11358,51
11359,51
11360,51
11361,51
11362,51
11363,51
11364,51
11365,51
11366,51
11367,51
11368,51
11369,51
11370,51
11371,51
11372,51
11373,51
11374,51
11375,51
11376,51
11377,51
11378,51
11379,51
11380,51
11381,51
11382,51
11383,51
11384,51
11385,51
11386,51
11387,51
11388,51
11389,51
11390,51
11391,51
11392,51
11393,51
11394,114
